Time (s),Servo Angle (degrees),Lever Angle (degrees),Disturbance Angle,Reward Delivered (0/1)
1188.3409848213196,61.6,3.6,0.0,0
1188.3434882164001,61.6,3.4,0.0,0
1188.3459911346436,61.6,3.4,0.0,0
1188.3484909534454,61.6,3.4,0.0,0
1188.350986480713,61.9,3.4,0.0,0
1188.3534874916077,61.9,3.4,0.0,0
1188.3559918403625,61.9,3.4,0.0,0
1188.3584909439087,61.9,3.4,0.0,0
1188.3609874248505,62.3,3.4,0.0,0
1188.363657951355,62.3,3.5,0.0,0
1188.3661642074585,62.3,3.5,0.0,0
1188.3686616420746,62.3,3.5,0.0,0
1188.3711669445038,62.0,3.4,0.0,0
1188.37366938591,62.0,3.4,0.0,0
1188.3761577606201,62.0,3.4,0.0,0
1188.3786675930023,62.0,3.4,0.0,0
1188.381166934967,62.3,3.4,0.0,0
1188.3836646080017,62.3,3.5,0.0,0
1188.386162519455,62.3,3.5,0.0,0
1188.38866853714,62.3,3.5,0.0,0
1188.3911662101746,61.6,3.5,0.0,0
1188.393672466278,61.6,3.4,0.0,0
1188.3961713314056,61.6,3.4,0.0,0
1188.3986656665802,61.6,3.4,0.0,0
1188.4011607170105,61.7,3.4,0.0,0
1188.4036576747894,61.7,3.4,0.0,0
1188.4061596393585,61.7,3.4,0.0,0
1188.4086577892303,61.7,3.4,0.0,0
1188.4111557006836,61.7,3.4,0.0,0
1188.4136583805084,61.7,3.4,0.0,0
1188.416156053543,61.7,3.4,0.0,0
1188.4186522960663,61.7,3.4,0.0,0
1188.4211497306824,61.9,3.4,0.0,0
1188.4236447811127,61.9,3.4,0.0,0
1188.4261422157288,61.9,3.4,0.0,0
1188.428644657135,61.9,3.4,0.0,0
1188.4311435222626,62.7,3.4,0.0,0
1188.4336409568787,62.7,3.6,0.0,0
1188.4361383914948,62.7,3.6,0.0,0
1188.4386444091797,62.7,3.6,0.0,0
1188.4411396980286,61.6,3.6,0.0,0
1188.4436357021332,61.6,3.4,0.0,0
1188.4461290836334,61.6,3.4,0.0,0
1188.4486169815063,61.6,3.4,0.0,0
1188.4511241912842,62.0,3.4,0.0,0
1188.4536254405975,62.0,3.4,0.0,0
1188.4561324119568,62.0,3.4,0.0,0
1188.4586310386658,62.0,3.4,0.0,0
1188.4611294269562,62.0,3.4,0.0,0
1188.4636282920837,62.0,3.4,0.0,0
1188.4661293029785,62.0,3.4,0.0,0
1188.4686274528503,62.0,3.4,0.0,0
1188.4711248874664,62.4,3.4,0.0,0
1188.473626613617,62.4,3.4,0.0,0
1188.4761278629303,62.4,3.4,0.0,0
1188.4786269664764,62.4,3.4,0.0,0
1188.481125831604,62.1,3.4,0.0,0
1188.4836235046387,62.1,3.5,0.0,0
1188.4861207008362,62.1,3.5,0.0,0
1188.4886288642883,62.1,3.5,0.0,0
1188.491126537323,61.7,3.5,0.0,0
1188.4936220645905,61.7,3.4,0.0,0
1188.4961099624634,61.7,3.4,0.0,0
1188.4986102581024,61.7,3.4,0.0,0
1188.50111079216,62.5,3.4,0.0,0
1188.5036091804504,62.5,3.6,0.0,0
1188.5061075687408,62.5,3.6,0.0,0
1188.5086040496826,62.5,3.6,0.0,0
1188.51109957695,61.4,3.6,0.0,0
1188.513594865799,61.4,3.5,0.0,0
1188.5161080360413,61.4,3.5,0.0,0
1188.518605709076,61.4,3.5,0.0,0
1188.5210988521576,61.9,3.5,0.0,0
1188.5236086845398,61.9,3.4,0.0,0
1188.5261073112488,61.9,3.4,0.0,0
1188.5286033153534,61.9,3.4,0.0,0
1188.5311012268066,62.7,3.4,0.0,0
1188.5335993766785,62.7,3.5,0.0,0
1188.536096572876,62.7,3.5,0.0,0
1188.5386028289795,62.7,3.5,0.0,0
1188.541098833084,62.3,3.5,0.0,0
1188.5435900688171,62.3,3.5,0.0,0
1188.5460939407349,62.3,3.5,0.0,0
1188.548593044281,62.3,3.5,0.0,0
1188.5510919094086,62.1,3.5,0.0,0
1188.5535893440247,62.1,3.5,0.0,0
1188.556087255478,62.1,3.5,0.0,0
1188.5585851669312,62.1,3.5,0.0,0
1188.5610814094543,62.5,3.5,0.0,0
1188.5635781288147,62.5,3.5,0.0,0
1188.5660727024078,62.5,3.5,0.0,0
1188.568561077118,62.5,3.5,0.0,0
1188.5710654258728,62.5,3.5,0.0,0
1188.5735754966736,62.5,3.5,0.0,0
1188.5760741233826,62.5,3.5,0.0,0
1188.5785710811615,62.5,3.5,0.0,0
1188.5810678005219,62.0,3.5,0.0,0
1188.583559513092,62.0,3.5,0.0,0
1188.5860562324524,62.0,3.5,0.0,0
1188.5885591506958,62.0,3.5,0.0,0
1188.591054201126,61.5,3.5,0.0,0
1188.5935509204865,61.5,3.4,0.0,0
1188.5960519313812,61.5,3.4,0.0,0
1188.598550081253,61.5,3.4,0.0,0
1188.6010475158691,62.3,3.4,0.0,0
1188.6035454273224,62.3,3.5,0.0,0
1188.6062271595001,62.3,3.5,0.0,0
1188.608731508255,62.3,3.5,0.0,0
